Packet;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5;Channel 6
799381;370624332,8;362000179,2;-9252620,8;844838,4;22845508,266666666;25687308,8
799382;-435575697,06666666;-429931101,8666667;-9260919,466666667;838574,9333333333;22870502,4;80620322,13333334
799383;217881553,06666666;215839607,46666667;-9220723,2;859336,5333333333;22878813,866666667;23983492,266666666
799384;82023752,53333333;76763524,26666667;-9270907,733333332;817070,9333333333;22845516,8;81976614,4
799385;-375611908,26666665;-368552025,6;-9227136;843528,5333333333;22848140,8;22963827,2
799386;419943880,53333336;412453632;-9241450,666666666;836800;22845017,6;82630246,4
799387;-269139208,53333336;-268005171,2;-9242585,6;852565,3333333334;22869376;22662408,533333335
799388;-71428488,53333333;-68201075,2;-9214417,066666666;855513,6;22884164,266666666;82574677,33333333
799389;332659387,73333335;324236019,2;-9265693,866666667;807270,4;22872315,733333334;23069124,266666666
799390;-447558446,93333334;-441280947,2;-9233800,533333333;818952,5333333333;22853346,133333333;81822280,53333333
799391;273112093,8666667;269861312;-9243464,533333333;808819,2;22837563,733333334;24248375,466666665
799392;14406276,266666668;10204522,666666666;-9256426,666666666;817258,6666666666;22851618,133333333;80316070,4
799393;-333293623,46666664;-326595281,06666666;-9237602,133333333;830075,7333333333;22867895,466666665;26086843,733333334
799394;426658820,26666665;418582493,8666667;-9268390,4;842918,4;22852979,2;78137134,93333334
799395;-321096857,6;-318768034,1333333;-9256273,066666666;862050,1333333333;22874410,666666668;28594167,466666665
799396;-3197312;-1062553,6;-9250453,333333334;836526,9333333333;22838677,333333332;75353122,13333334
799397;286287965,8666667;278322824,53333336;-9239850,666666666;865096,5333333333;22866517,333333332;31638788,266666666
799398;-448864452,26666665;-442082244,26666665;-9238737,066666666;847031,4666666667;22869474,133333333;72020253,86666666
799399;321413986,1333333;317032678,4;-9251413,333333334;829580,8;22843490,133333333;35190775,46666667
799400;-53931643,733333334;-56967692,8;-9263014,4;840046,9333333333;22838967,466666665;68187238,4
799401;-283199931,73333335;-276995946,6666667;-9234359,466666667;848529,0666666667;22844544;39235485,86666667
799402;422683357,8666667;414235985,06666666;-9259255,466666667;827451,7333333333;22828014,933333334;64021990,4
799403;-365539127,46666664;-362083750,4;-9250820,266666668;856610,1333333333;22848098,133333333;43583240,53333333
799404;64790788,266666666;65720426,666666664;-9227195,733333332;845909,3333333334;22850670,933333334;59569745,06666667
799405;232632618,66666666;225275886,93333334;-9249924,266666668;841416,5333333333;22855142,4;48135995,733333334
799406;-439618688;-432524667,73333335;-9240716,8;859840;22848503,466666665;54953642,666666664
799407;361696209,06666666;356245666,1333333;-9256153,6;817241,6;22838792,533333335;52784320
799408;-121156283,73333333;-122976768;-9266359,466666667;827861,3333333334;22837550,933333334;50274636,8
799409;-226480345,6;-220994803,2;-9234082,133333333;846306,1333333333;22849847,466666665;57457873,06666667
799410;408235328;399535991,46666664;-9256934,4;844710,4;22835694,933333334;45615552
799411;-401313373,8666667;-396894801,06666666;-9263961,6;830331,7333333333;22847176,533333335;62008832
799412;130973576,53333333;130649646,93333334;-9244497,066666666;813585,0666666667;22837649,066666666;41179485,86666667
799413;173102382,93333334;166504494,93333334;-9245862,4;825634,1333333333;22857203,2;66330837,333333336
799414;-419943586,1333333;-412741068,8;-9237627,733333332;826513,0666666667;22869090,133333333;37026342,4
799415;392892390,4;386467046,4;-9255099,733333332;813533,8666666667;22857553,066666666;70310284,8
799416;-185713058,13333333;-186311232;-9267481,6;820898,1333333333;22852104,533333335;33225198,933333334
799417;-164546862,93333334;-159910485,33333334;-9246122,666666666;813913,6;22869073,066666666;73858184,53333333
799418;383521015,46666664;374804411,73333335;-9257305,6;845623,4666666667;22879163,733333334;29887287,466666665
799419;-427723618,1333333;-422420352;-9235750,4;851059,2;22894199,466666665;76939537,06666666
799420;193616294,4;192067464,53333333;-9230728,533333333;835985,0666666667;22843912,533333335;27139904
799421;109079914,66666667;103397747,2;-9254237,866666667;831522,1333333333;22843968;79398882,13333334
799422;-390326135,46666664;-383186628,26666665;-9215718,4;840891,7333333333;22865651,2;25009672,533333335
799423;414241181,8666667;407029265,06666666;-9249966,933333334;822190,9333333333;22849800,533333335;81201476,26666667
799424;-246057817,6;-245421785,6;-9241134,933333334;845525,3333333334;22874790,4;23553484,8
799425;-98877184;-95224473,6;-9249625,6;818116,2666666667;22835264;82331648
799426;349246327,46666664;340678583,46666664;-9242291,2;856371,2;22854259,2;22769220,266666666
799427;-443902766,93333334;-437889582,93333334;-9254715,733333332;819434,6666666666;22829120;82738905,6
799428;251355891,2;248560426,66666666;-9222907,733333332;849792;22841719,466666665;22735974,4
799429;42095739,733333334;37447671,46666667;-9253230,933333334;818069,3333333334;22824196,266666666;82413930,66666667
799430;-351523596,8;-344662784;-9226517,333333334;830481,0666666667;22833446,4;23455078,4
799431;425198907,73333335;417344469,3333333;-9234560;841749,3333333334;22848883,2;81337382,4
799432;-300741824;-298901273,6;-9244821,333333334;846173,8666666667;22869009,066666666;24862638,933333334
799433;-31119458,133333333;-28534651,733333334;-9249122,133333333;847129,6;22874931,2;79567918,93333334
799434;306133316,26666665;297935782,4;-9262182,4;826999,4666666667;22870711,466666665;26932424,533333335
799435;-449619383,46666664;-443026252,8;-9234184,533333333;849847,4666666667;22901102,933333334;77200908,8
799436;302693794,1333333;298740595,2;-9232691,2;840567,4666666667;22877299,2;29651409,066666666
799437;-26089553,066666666;-29619379,2;-9250871,466666667;846660,2666666667;22884492,8;74205568
799438;-304422109,8666667;-298015095,46666664;-9237563,733333332;821947,7333333333;22870758,4;32922939,733333334
799439;425655108,26666665;417307712;-9238250,666666666;852083,2;22889617,066666666;70659904
799440;-348359534,93333334;-345402116,26666665;-9246097,066666666;828454,4;22869043,2;36682662,4
799441;37284667,733333334;38669738,666666664;-9224930,133333333;851063,4666666667;22878988,8;66693013,333333336
799442;255355003,73333332;247702357,33333334;-9271176,533333333;836339,2;22863099,733333334;40795204,266666666
799443;-444623692,8;-437657344;-9237188,266666668;840443,7333333333;22869499,733333334;62398941,86666667
799444;346389469,8666667;341308616,53333336;-9244390,4;835170,1333333333;22867345,066666666;45209774,93333333
799445;-93940774,4;-96290530,13333334;-9261026,133333333;834444,8;22857194,666666668;57869248
799446;-250246775,46666667;-244471010,13333333;-9240106,666666666;850449,0666666667;22864857,6;49858035,2
799447;415423637,3333333;406774818,1333333;-9237474,133333333;849152;22845124,266666666;53206941,86666667
799448;-387838843,73333335;-383817241,6;-9247116,8;841676,8;22870481,066666666;54548684,8
799449;104346461,86666666;104526882,13333334;-9234176;833446,4;22852373,333333332;48547443,2
799450;198022630,4;191090679,46666667;-9256921,6;844215,4666666667;22882043,733333334;59182860,8
799451;-429184157,8666667;-422032648,53333336;-9270523,733333332;822958,9333333333;22861875,2;43990634,666666664
799452;381295193,6;375262852,26666665;-9224264,533333333;854101,3333333334;22886579,2;63643054,93333333
799453;-159867200;-160949888;-9248840,533333333;848486,4;22868232,533333335;39621521,06666667
799454;-190282274,13333333;-185291630,93333334;-9245866,666666666;844778,6666666666;22866594,133333333;67881851,73333333
799455;394771123,2;386036027,73333335;-9233557,333333334;846617,6;22871970,133333333;35569442,13333333
799456;-418166417,06666666;-413204475,73333335;-9264174,933333334;817344;22851310,933333334;71727812,26666667
799457;168634035,2;167587490,13333333;-9240059,733333332;828168,5333333333;22876403,2;31949772,8
799458;135628659,2;129559078,4;-9237277,866666667;856021,3333333334;22904652,8;75094417,06666666
799459;-403570956,8;-396381457,06666666;-9248093,866666667;842641,0666666667;22877815,466666665;28829597,866666667
799460;406737745,06666666;399850961,06666666;-9243882,666666666;845056;22895675,733333334;77914269,86666666
799461;-222090244,26666668;-221913497,6;-9259118,933333334;836625,0666666667;22869896,533333335;26294126,933333334
799462;-126006745,6;-121910976;-9227562,666666666;850478,9333333333;22882534,4;80156957,86666666
799463;364314760,53333336;355697762,1333333;-9253909,333333334;836010,6666666666;22856140,8;24393698,133333333
799464;-438573934,93333334;-432784780,8;-9246250,666666666;833139,2;22853435,733333334;81735095,46666667
799465;228546077,86666667;226276266,66666666;-9223658,666666666;851703,4666666667;22876300,8;23190084,266666666
799466;69675084,8;64606203,733333334;-9268680,533333333;816580,2666666667;22853179,733333334;82586316,8
799467;-368417143,46666664;-361424738,1333333;-9225233,066666666;837606,4;22867511,466666665;22696366,933333334
799468;422016243,2;414399014,4;-9237371,733333332;851460,2666666667;22875793,066666666;82688930,13333334
799469;-279232281,6;-277870357,3333333;-9234478,933333334;853034,6666666666;22892531,2;22945399,466666665
799470;-58887364,266666666;-55838237,86666667;-9235255,466666667;832567,4666666667;22854182,4;82091950,93333334
799471;324667046,4;316317461,3333333;-9222208;858901,3333333334;22884032;23885508,266666666
799472;-448610470,4;-442201472;-9236087,466666667;850274,1333333333;22881561,6;80788676,26666667
799473;282609655,46666664;279151795,2;-9229870,933333334;857570,1333333333;22872567,466666665;25534980,266666666
799474;1709115,7333333334;-2281134,933333333;-9266222,933333334;832870,4;22862933,333333332;78761984
799475;-324604612,26666665;-317975274,6666667;-9197184;864430,9333333333;22928055,466666665;27856507,733333334
799476;426734293,3333333;418559155,2;-9264874,666666666;821371,7333333333;22863590,4;76129344
799477;-329917085,8666667;-327388228,26666665;-9258811,733333332;844006,4;22900339,2;30799342,933333334
799478;9390707,2;11290043,733333332;-9234001,066666666;847893,3333333334;22884458,666666668;72935040
799479;276866918,4;268982216,53333336;-9261879,466666667;837504;22872934,4;34248998,4
799480;-447964889,6;-441135991,46666664;-9240217,6;843579,7333333333;22884765,866666667;69262041,6
799481;329524164,26666665;324901316,26666665;-9240776,533333333;842231,4666666667;22880302,933333334;38130794,666666664
799482;-66463082,666666664;-69296810,66666667;-9256238,933333334;846583,4666666667;22878400;65156838,4
799483;-273134075,73333335;-267071150,93333334;-9235362,133333333;833510,4;22883392;42421486,93333333
799484;420824503,46666664;412289156,26666665;-9229956,266666668;848597,3333333334;22882338,133333333;60743223,46666667
799485;-372794188,8;-369173879,46666664;-9243878,4;842961,0666666667;22900202,666666668;46958912
799486;77216678,4;77919671,46666667;-9249015,466666667;846395,7333333333;22879987,2;56161877,333333336
799487;222044066,13333333;214817753,6;-9249856;842816;22869064,533333335;51585587,2
799488;-436706973,8666667;-429596198,4;-9239172,266666668;838510,9333333333;22861248;51515123,2
799489;368203242,6666667;362543603,2;-9235707,733333332;843434,6666666666;22887517,866666667;56260270,93333333
799490;-133333371,73333333;-134953834,66666666;-9275200;832861,8666666667;22876334,933333334;46842973,86666667
799491;-215342771,2;-210006549,33333334;-9233301,333333334;856930,1333333333;22895940,266666666;60841821,86666667
799492;404391266,1333333;395699374,93333334;-9258726,4;829994,6666666666;22871867,733333334;42339374,93333333
799493;-406977582,93333334;-402369254,4;-9254720;843255,4666666667;22885704,533333335;65262203,733333334
799494;142861742,93333334;142333580,8;-9251694,933333334;835669,3333333334;22861841,066666666;38082368
799495;161576324,26666668;155155818,66666666;-9247616;840418,1333333333;22894011,733333334;69348612,26666667
799496;-415159415,46666664;-407949051,73333335;-9227712;854839,4666666667;22894557,866666667;34198237,86666667
799497;397591744;391031637,3333333;-9249262,933333334;828629,3333333334;22857211,733333334;73029205,33333333
799498;-197238156,8;-197588377,6;-9233885,866666667;875844,2666666667;22898363,733333334;30741401,6
799499;-152596262,4;-148124040,53333333;-9228322,133333333;852889,6;22883899,733333334;76188096
799500;377873459,2;369168627,2;-9254408,533333333;843712;22873211,733333334;27794483,2
799501;-431469094,4;-426020142,93333334;-9236373,333333334;855756,8;22890026,666666668;78826811,73333333
799502;204764394,66666666;202979456;-9226658,133333333;856968,5333333333;22890363,733333334;25508535,466666665
799503;96869542,4;91377484,8;-9256849,066666666;841715,2;22875033,6;80801749,33333333
799504;-383814289,06666666;-376713621,3333333;-9206835,2;871799,4666666667;22875306,666666668;23877316,266666666
799505;417072580,26666665;409734848;-9228381,866666667;851404,8;22869717,333333332;82110092,8
799506;-256626530,13333333;-255761595,73333332;-9235468,8;858231,4666666667;22875729,066666666;22920640
799507;-86418359,46666667;-82950028,8;-9243272,533333333;865147,7333333333;22868770,133333333;82698517,33333333
799508;341924377,6;333440550,4;-9250060,8;856213,3333333334;22871014,4;22692172,8
799509;-445738824,53333336;-439581064,53333336;-9235174,4;857646,9333333333;22870003,2;82566336
799510;261387750,4;258392499,2;-9254152,533333333;824034,1333333333;22843558,4;23183799,466666665
799511;29566583,466666665;25124821,333333332;-9247180,8;858658,1333333333;22856725,333333332;81708130,13333334
799512;-343397166,93333334;-336616290,1333333;-9239526,4;856004,2666666667;22872017,066666666;24449053,866666667
799513;426106897,06666666;418123067,73333335;-9263479,466666667;845175,4666666667;22863889,066666666;80102498,13333334
799514;-310142604,8;-308090376,53333336;-9259592,533333333;839197,8666666667;22864170,666666668;26352972,8
799515;-18467251,2;-16112238,933333334;-9216934,4;858359,4666666667;22892672;77871586,13333334
799516;297240593,06666666;289152123,73333335;-9239441,066666666;842282,6666666666;22878826,666666668;28876889,6
799517;-449486946,1333333;-442814101,3333333;-9267328;821444,2666666667;22848733,866666667;75042862,93333334
799518;311386393,6;307226756,26666665;-9201459,2;885994,6666666666;22905356,8;32022621,866666667
799519;-38717589,333333336;-42035528,53333333;-9281890,133333333;830246,4;22844296,533333335;71643840
799520;-294894165,3333333;-288611891,2;-9193817,6;874978,1333333333;22894092,8;35668100,266666666
799521;424575633,06666666;416152183,46666664;-9249433,6;843673,6;22854907,733333334;67785002,66666667
799522;-356258214,4;-353089966,93333334;-9260714,666666666;837175,4666666667;22851242,666666668;39712354,13333333
799523;49809762,13333333;50980834,13333333;-9234752;844706,1333333333;22866043,733333334;63546385,06666667
799524;245186948,26666668;237636859,73333332;-9276202,666666666;832187,7333333333;22866611,2;44075037,86666667
799525;-442540987,73333335;-435534929,06666666;-9221077,333333334;873693,8666666667;22893619,2;59075588,266666666
799526;353537698,1333333;348291498,6666667;-9253461,333333334;835511,4666666667;22850466,133333333;48632038,4
799527;-106333943,46666667;-108458077,86666666;-9232934,4;887940,2666666667;22896635,733333334;54438617,6
799528;-239570705,06666666;-233957265,06666666;-9238485,333333334;853568;22846839,466666665;53301841,06666667
799529;412363003,73333335;403690026,6666667;-9254011,733333332;862801,0666666667;22860787,2;49741768,53333333
799530;-394166284,8;-389962973,8666667;-9253917,866666667;872409,6;22873783,466666665;57985096,53333333
799531;116495223,46666667;116426176;-9213098,666666666;891733,3333333334;22856486,4;45147447,46666667
799532;186798510,93333334;179990673,06666666;-9270054,4;834730,6666666666;22835131,733333334;62492915,2
799533;-425197111,46666664;-418030267,73333335;-9217386,666666666;873335,4666666667;22868714,666666668;40724744,53333333
799534;386762470,4;380528814,93333334;-9251362,133333333;838472,5333333333;22838400;66781440
799535;-171654306,13333333;-172547025,06666666;-9224213,333333334;868032;22866534,4;36589802,666666664
799536;-178702442,66666666;-173888388,26666668;-9249860,266666668;847082,6666666666;22860407,466666665;70752221,86666666
799537;389917939,2;381170201,6;-9274542,933333334;846020,2666666667;22864256;32845964,8
799538;-422638016;-417546158,93333334;-9245866,666666666;860040,5333333333;22865710,933333334;74278498,13333334
799539;180088640;178793553,06666666;-9235741,866666667;851357,8666666667;22851878,4;29578363,733333334
799540;123620706,13333334;117709806,93333334;-9243481,6;872563,2;22873860,266666666;77249489,06666666
799541;-397758574,93333334;-390602777,6;-9223820,8;866705,0666666667;22855278,933333334;26885465,6
799542;410374519,46666664;403316040,53333336;-9255654,4;836595,2;22840089,6;79597418,66666667
799543;-233056887,46666667;-232718865,06666666;-9243938,133333333;859067,7333333333;22854988,8;24814754,133333333
799544;-113733350,4;-109872597,33333333;-9232763,733333332;854195,2;22844117,333333332;81361433,6
799545;357652689,06666666;349034257,06666666;-9267763,2;842568,5333333333;22848896;23391633,066666666
799546;-441169809,06666666;-435322965,3333333;-9263940,266666668;838395,7333333333;22848985,6;82393472
799547;239045090,13333333;236514231,46666667;-9241036,8;847291,7333333333;22839778,133333333;22695185,066666666
799548;57218862,93333333;52317179,733333334;-9253559,466666667;861218,1333333333;22850278,4;82700846,93333334
799549;-360917358,93333334;-353996778,6666667;-9227869,866666667;853043,2;22848507,733333334;22788424,533333335
799550;423677102,93333334;415938350,93333334;-9240588,8;840669,8666666667;22832810,666666668;82300539,73333333
799551;-289150216,53333336;-287563852,8;-9234205,866666667;875037,8666666667;22866696,533333335;23562265,6
799552;-46274176;-43471697,06666667;-9246173,866666667;825019,7333333333;22818440,533333335;81170154,66666667
799553;316412078,93333334;308122589,8666667;-9254523,733333332;837465,6;22846848;25049621,333333332
799554;-449285111,46666664;-442806246,4;-9226338,133333333;867404,8;22866077,866666667;79365422,93333334
799555;291888196,26666665;288181047,46666664;-9222118,4;861277,8666666667;22862391,466666665;27195434,666666668
799556;-10878732,8;-14665774,933333334;-9275161,6;830481,0666666667;22830758,4;76893427,2
799557;-315594133,3333333;-309085115,73333335;-9231901,866666667;837947,7333333333;22845606,4;29977762,133333333
799558;426472951,46666664;418214600,53333336;-9229845,333333334;844774,4;22849079,466666665;73805307,73333333
799559;-338445550,93333334;-335706350,93333334;-9246510,933333334;838976;22858508,8;33302882,133333333
799560;22056004,266666666;23725213,866666667;-9236723,2;845542,4;22827515,733333334;70222165,33333333
799561;267226073,6;259447466,66666666;-9260134,4;849241,6;22846519,466666665;37099520
799562;-446663586,1333333;-439773986,1333333;-9212962,133333333;883673,6;22885341,866666667;66255462,4
799563;337351116,8;332520401,06666666;-9235758,933333334;835801,6;22857920;41267191,46666667
799564;-78987985,06666666;-81619161,6;-9243754,666666666;850769,0666666667;22865015,466666665;61939797,333333336
799565;-262876262,4;-256965021,86666667;-9222788,266666668;827174,4;22850444,8;45759150,93333333
799566;418613465,6;410007466,6666667;-9220142,933333334;857924,2666666667;22864145,066666666;57367906,13333333
799567;-379808648,53333336;-376020198,4;-9261341,866666667;832055,4666666667;22849006,933333334;50379703,46666667
799568;89584904,53333333;90036006,4;-9231765,333333334;843016,5333333333;22867362,133333333;52698406,4
799569;211262600,53333333;204151398,4;-9238933,333333334;845734,4;22875912,533333335;55074811,733333334
799570;-433502809,6;-426371123,2;-9235754,666666666;846289,0666666667;22866568,533333335;48019366,4
799571;374400413,8666667;368561574,4;-9234513,066666666;845239,4666666667;22857070,933333334;59614186,666666664
799572;-145436697,6;-146828266,66666666;-9250513,066666666;847095,4666666667;22842786,133333333;43462041,6
799573;-204081804,8;-198893427,2;-9246741,333333334;842086,4;22866734,933333334;64104098,13333333
799574;400248042,6666667;391540411,73333335;-9232601,6;845589,3333333334;22860864;39134954,666666664
799575;-412230173,8666667;-407466807,46666664;-9246165,333333334;829341,8666666667;22843537,066666666;68294293,33333333
799576;154636343,46666667;153842478,93333334;-9219025,066666666;854818,1333333333;22839347,2;35152059,733333334
799577;149866973,86666667;143577190,4;-9239129,6;856034,1333333333;22864584,533333335;72109747,2
799578;-410097873,06666666;-402928669,8666667;-9272017,066666666;820706,1333333333;22851174,4;31593877,333333332
799579;401982954,6666667;395230647,46666664;-9199957,333333334;872234,6666666666;22909056;75406071,46666667
799580;-208604160;-208775291,73333332;-9265834,666666666;818636,8;22837499,733333334;28518498,133333333
799581;-140594935,46666667;-136348723,2;-9206135,466666667;851541,3333333334;22863389,866666667;78182037,33333333
799582;371914794,6666667;363208832;-9241220,266666668;837239,4666666667;22855022,933333334;26015603,2
799583;-434883293,8666667;-429314410,6666667;-9246481,066666666;836812,8;22880140,8;80366391,46666667
799584;215657821,86666667;213623377,06666666;-9251131,733333332;837900,8;22879594,666666668;24212040,533333335
799585;84590220,8;79254357,33333333;-9280439,466666667;826137,6;22872776,533333335;81860851,2
799586;-377038613,3333333;-370011626,6666667;-9276270,933333334;820578,1333333333;22847483,733333334;23093730,133333333
799587;419466205,8666667;411983778,1333333;-9238971,733333332;857638,4;22898833,066666666;82590464
799588;-267082803,2;-266000635,73333332;-9285021,866666667;839133,8666666667;22868087,466666665;22683882,666666668
799589;-74010380,8;-70738210,13333334;-9237917,866666667;846417,0666666667;22881723,733333334;82657344
799590;334225557,3333333;325793578,6666667;-9259942,4;835520;22871509,333333332;22982570,666666668
799591;-447269862,4;-441016115,2;-9258961,066666666;824900,2666666667;22866730,666666668;81985834,66666667
799592;271175906,1333333;267932992;-9229222,4;841416,5333333333;22874188,8;24042257,066666666
799593;16965998,933333334;12717013,333333334;-9259255,466666667;837678,9333333333;22871752,533333335;80602124,8
799594;-335026551,46666664;-328309576,53333336;-9242176;835767,4666666667;22869354,666666668;25775206,4
799595;426639197,8666667;418571281,06666666;-9232601,6;857224,5333333333;22882961,066666666;78495291,73333333
799596;-319232166,4;-316978393,6;-9252292,266666668;846941,8666666667;22884036,266666666;28184755,2
799597;-5845977,6;-3701324,8;-9246374,4;833203,2;22865676,8;75793698,13333334
799598;288167953,06666666;280130018,1333333;-9250888,533333333;860620,8;22907059,2;31138726,4
799599;-449005230,93333334;-442283507,2;-9268155,733333332;818990,9333333333;22853841,066666666;72572224
799600;319794402,1333333;315394662,4;-9224669,866666667;859182,9333333333;22897083,733333334;34647722,666666664
799601;-51316548,266666666;-54427310,93333333;-9262553,6;837060,2666666667;22845162,666666668;68800529,06666666
799602;-285143377,06666666;-278979643,73333335;-9232588,8;848115,2;22878212,266666666;38625344
799603;423107763,2;414605849,6;-9234773,333333334;859037,8666666667;22885333,333333332;64686762,666666664
799604;-363962816;-360587353,6;-9266867,2;845350,4;22860313,6;42914018,13333333
799605;62234944;63194961,06666667;-9229457,066666666;843264;22849408;60231808
799606;234813324,8;227396573,86666667;-9260484,266666668;834342,4;22872307,2;47405896,53333333
799607;-440110784;-433043613,8666667;-9284206,933333334;814451,2;22855876,266666666;55663424
799608;360361676,8;354937766,4;-9243507,2;856793,6;22883404,8;52077585,06666667
799609;-118618901,33333333;-120519168;-9249877,333333334;871607,4666666667;22889873,066666666;50994939,733333334
799610;-228705561,6;-223213866,66666666;-9245674,666666666;829764,2666666667;22880076,8;56783522,13333333
799611;408999940,26666665;400268339,2;-9250683,733333332;863714,1333333333;22887197,866666667;46338999,46666667
799612;-400136059,73333335;-395771451,73333335;-9249109,333333334;843097,6;22882837,333333332;61372706,13333333
799613;128527244,8;128238152,53333333;-9229248;860283,7333333333;22887441,066666666;41826342,4
799614;175405563,73333332;168768541,86666667;-9250483,2;852313,6;22887812,266666666;65690359,46666667
799615;-420824524,8;-413647714,1333333;-9244049,066666666;831377,0666666667;22867720,533333335;37630754,13333333
799616;391865348,26666665;385493248;-9231581,866666667;843106,1333333333;22858231,466666665;69741516,8
799617;-183361617,06666666;-183999202,13333333;-9244569,6;859818,6666666666;22879214,933333334;33763302,4
799618;-166925478,4;-162258009,6;-9241873,066666666;866005,3333333334;22873536;73381994,66666667
799619;384659835,73333335;375936256;-9248533,333333334;860539,7333333333;22870135,466666665;30368827,733333334
799620;-426854980,26666665;-421580403,2;-9244300,8;845725,8666666667;22863330,133333333;76520853,33333333
799621;191374493,86666667;189846135,46666667;-9232972,8;850653,8666666667;22857817,6;27506133,333333332
799622;111555114,66666667;105821230,93333334;-9261858,133333333;844701,8666666667;22866116,266666666;79050393,6
799623;-391593459,2;-384470566,4;-9204390,4;862830,9333333333;22895027,2;25298470,4
799624;413631987,2;406413154,1333333;-9237738,666666666;853260,8;22886468,266666666;80964032
799625;-243866777,6;-243299323,73333332;-9273745,066666666;813316,2666666667;22851332,266666666;23721361,066666666
799626;-101326924,8;-97653230,93333334;-9213265,066666666;834790,4;22883541,333333332;82206711,46666667
799627;350719620,26666665;342151304,53333336;-9232226,133333333;837939,2;22891805,866666667;22845734,4
799628;-443446148,26666665;-437456217,6;-9247040;838135,4666666667;22849301,333333332;82719910,4
799629;249314517,33333334;246556748,8;-9213922,133333333;865518,9333333333;22893205,333333332;22682551,466666665
799630;44678024,53333333;39968780,8;-9275118,933333334;833088;22863854,933333334;82479995,73333333
799631;-353147323,73333335;-346293282,1333333;-9233937,066666666;869717,3333333334;22903829,333333332;23283443,2
799632;425009459,2;417132603,73333335;-9260800;840665,6;22872597,333333332;81510950,4
799633;-298766353,06666666;-296997619,2;-9240085,333333334;845896,5333333333;22882948,266666666;24595127,466666665
799634;-33622779,733333334;-31037201,066666666;-9232055,466666667;838024,5333333333;22864763,733333334;79869393,06666666
799635;307927645,8666667;299705395,2;-9241100,8;863394,1333333333;22898060,8;26562350,933333334
799636;-449571805,8666667;-443016396,8;-9270869,333333334;808166,4;22850188,8;77575048,53333333
799637;300900305,06666666;296972539,73333335;-9217685,333333334;849868,8;22889160,533333335;29170333,866666667
799638;-23534540,8;-27140765,866666667;-9238041,6;860219,7333333333;22894877,866666667;74674082,13333334
799639;-306343552;-299941358,93333334;-9241834,666666666;863197,8666666667;22891003,733333334;32398549,333333332
799640;425848238,93333334;417475362,1333333;-9250086,4;834658,1333333333;22873932,8;71237772,8
799641;-346711816,53333336;-343794939,73333335;-9254101,333333334;844428,8;22884881,066666666;36087052,8
799642;34706316,8;36133883,733333334;-9251545,6;827613,8666666667;22863790,933333334;67336832
799643;257370483,2;249705113,6;-9254016;853230,9333333333;22882154,666666668;40167564,8
799644;-445008631,46666664;-438080008,53333336;-9259588,266666668;846178,1333333333;22839628,8;63080392,53333333
799645;344893802,6666667;339856238,93333334;-9241126,4;841139,2;22849130,666666668;44555345,06666667
799646;-91441348,26666667;-93850043,73333333;-9251217,066666666;858257,0666666667;22841800,533333335;58579810,13333333
799647;-252437026,13333333;-246660091,73333332;-9224277,333333334;859097,6;22842397,866666667;49159419,733333334
799648;415973674,6666667;407321544,53333336;-9268014,933333334;835323,7333333333;22827101,866666667;53930363,733333334
799649;-386514265,6;-382543360;-9245909,333333334;854382,9333333333;22848529,066666666;53859251,2
799650;101875571,2;102097693,86666666;-9225582,933333334;849211,7333333333;22858990,933333334;49238135,46666667
799651;200291101,86666667;193307447,46666667;-9250585,6;843776;22850858,666666668;58491042,13333333
799652;-429920584,53333336;-422787771,73333335;-9248763,733333332;837299,2;22837166,933333334;44668023,46666667
799653;380192601,6;374166434,1333333;-9249284,266666668;824669,8666666667;22838037,333333332;62981789,86666667
799654;-157404019,2;-158584008,53333333;-9234854,4;851707,7333333333;22849408;40260445,86666667
799655;-192600601,6;-187590946,13333333;-9229614,933333334;844706,1333333333;22846715,733333334;67266427,73333333
799656;395796066,1333333;387015867,73333335;-9221755,733333332;862873,6;22867989,333333332;36155771,733333334
799657;-417168349,8666667;-412273100,8;-9247402,666666666;848870,4;22873186,133333333;71157469,86666666
799658;166295018,66666666;165271573,33333334;-9206054,4;875238,4;22881813,333333332;32436637,866666667
799659;138074914,13333333;131941294,93333334;-9272516,266666668;824699,7333333333;22842368;74609331,2
799660;-404660744,53333336;-397503146,6666667;-9239104;829380,2666666667;22860539,733333334;29272260,266666666
799661;405984422,4;399092317,8666667;-9219643,733333332;857523,2;22880388,266666666;77552917,33333333
799662;-219802423,46666667;-219736371,2;-9243776;841582,9333333333;22870566,4;26661384,533333335
799663;-128455449,6;-124378453,33333333;-9219464,533333333;862289,0666666667;22887150,933333334;79878553,6
799664;365657706,6666667;356982596,26666665;-9271688,533333333;823057,0666666667;22843323,733333334;24643648
799665;-437969122,1333333;-432252561,06666666;-9254186,666666666;839261,8666666667;22871330,133333333;81553518,93333334
799666;226360162,13333333;224131268,26666668;-9227400,533333333;856789,3333333334;22866709,333333332;23319901,866666667
799667;72186602,66666667;67056814,93333333;-9254242,133333333;852842,6666666666;22860851,2;82503240,53333333
799668;-369862425,6;-362887406,93333334;-9227929,6;854109,8666666667;22881693,866666667;22744674,133333333
799669;421662109,8666667;414041066,6666667;-9225083,733333332;837307,7333333333;22854626,133333333;82725824
799670;-277142809,6;-275859473,06666666;-9267660,8;822101,3333333334;22838267,733333334;22847859,2
